46.229.168.78 - - "2018-05-09 00:07:16" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (compatible; SemrushBot/1.2~bl; +http://www.semrush.com/bot.html)"
46.229.168.70 - - "2018-05-09 00:15:18" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (compatible; SemrushBot/1.2~bl; +http://www.semrush.com/bot.html)"
46.229.168.79 - - "2018-05-09 00:25:03" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (compatible; SemrushBot/1.2~bl; +http://www.semrush.com/bot.html)"
100.43.90.102 bot - "2018-05-09 02:09:06" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
18.204.13.33 - - "2018-05-09 02:42:35" http://proust.ui.ac.id/index.php/journal/index 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 02:49:15" http://proust.ui.ac.id/index.php/journal/index 200 "MauiBot (crawler.feedback+dc@gmail.com)"
85.194.8.135 - - "2018-05-09 03:41:26" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
18.204.13.33 - - "2018-05-09 03:42:18" http://proust.ui.ac.id/index.php/journal/index 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:01:15" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "MauiBot (crawler.feedback+dc@gmail.com)"
123.125.67.160 - - "2018-05-09 04:05:45" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
123.125.71.105 bot - "2018-05-09 04:09:55" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
18.204.13.33 - - "2018-05-09 04:16:29" http://proust.ui.ac.id/index.php/journal/article/view/15 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:18:51" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:21:07" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:24:41" http://proust.ui.ac.id/index.php/journal/article/view/30 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:27:01" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:29:27" http://proust.ui.ac.id/index.php/journal/article/view/23 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:55:06" http://proust.ui.ac.id/index.php/journal/article/view/15 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:57:02" http://proust.ui.ac.id/index.php/journal/article/view/15 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 04:59:06" http://proust.ui.ac.id/index.php/journal/article/view/15 200 "MauiBot (crawler.feedback+dc@gmail.com)"
8.21.198.57 - - "2018-05-09 05:00:03" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "AddThis.com (http://support.addthis.com/)"
18.204.13.33 - - "2018-05-09 05:00:04" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:01:16" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "MauiBot (crawler.feedback+dc@gmail.com)"
212.100.243.116 - - "2018-05-09 05:02:12" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko"
18.204.13.33 - - "2018-05-09 05:03:29" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:04:29" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:05:31" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:07:32" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:08:34" http://proust.ui.ac.id/index.php/journal/article/view/30 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:09:35" http://proust.ui.ac.id/index.php/journal/article/view/30 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:11:36" http://proust.ui.ac.id/index.php/journal/article/view/30 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:12:37" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:13:38" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:15:37" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:16:37" http://proust.ui.ac.id/index.php/journal/article/view/23 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:17:36" http://proust.ui.ac.id/index.php/journal/article/view/23 200 "MauiBot (crawler.feedback+dc@gmail.com)"
18.204.13.33 - - "2018-05-09 05:19:35" http://proust.ui.ac.id/index.php/journal/article/view/23 200 "MauiBot (crawler.feedback+dc@gmail.com)"
41.36.133.47 - - "2018-05-09 06:00:44" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
41.36.133.47 - - "2018-05-09 06:00:48" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
202.62.17.3 - - "2018-05-09 07:03:36" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1"
66.249.79.142 bot - "2018-05-09 08:12:26" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.5.152.101 - - "2018-05-09 10:13:12" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
120.188.66.114 - - "2018-05-09 11:57:05" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-C710F Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/6.4 Chrome/56.0.2924.87 Mobile Safari/537.36"
120.188.66.114 - - "2018-05-09 11:57:34" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-C710F Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/6.4 Chrome/56.0.2924.87 Mobile Safari/537.36"
120.188.66.114 - - "2018-05-09 11:59:44" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-C710F Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/6.4 Chrome/56.0.2924.87 Mobile Safari/537.36"
66.102.6.105 - - "2018-05-09 11:59:50" http://proust.ui.ac.id/index.php/journal/article/download/21/2 200 "Mozilla/5.0 (compatible; Google AppsViewer; http://drive.google.com)"
120.188.66.114 - - "2018-05-09 12:18:50" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
120.188.66.114 - - "2018-05-09 12:18:53" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
120.188.66.114 - - "2018-05-09 12:19:58" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
120.188.66.114 - - "2018-05-09 12:20:28" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
120.188.66.114 - - "2018-05-09 12:21:00" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
120.188.66.114 - - "2018-05-09 12:22:01" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
66.102.6.103 - - "2018-05-09 12:22:08" http://proust.ui.ac.id/index.php/journal/article/download/21/2 200 "Mozilla/5.0 (compatible; Google AppsViewer; http://drive.google.com)"
10.5.155.33 - - "2018-05-09 12:36:02" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.5.153.115 - - "2018-05-09 12:40:09" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Linux; Android 7.0; vivo 1714 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
133.130.102.240 - - "2018-05-09 13:32:20" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
66.249.79.142 bot - "2018-05-09 14:06:41" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.12.0.78 - - "2018-05-09 14:30:44" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.12.0.78 - - "2018-05-09 14:40:45" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.12.0.78 administrative 1 "2018-05-09 14:54:58" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.12.0.78 administrative 1 "2018-05-09 14:55:16" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.12.0.78 administrative 1 "2018-05-09 14:55:20" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.12.0.78 administrative 1 "2018-05-09 14:59:30" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
152.118.64.129 - - "2018-05-09 15:58:34" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299"
10.12.0.78 administrative 1 "2018-05-09 16:17:54" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
115.178.212.45 - - "2018-05-09 16:32:11" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
115.178.212.45 - - "2018-05-09 16:32:43" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
115.178.212.45 - - "2018-05-09 16:32:45" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
115.178.212.45 - - "2018-05-09 16:32:52" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
115.178.212.45 - - "2018-05-09 16:32:54" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
115.178.212.45 - - "2018-05-09 16:32:59" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
180.76.15.162 bot - "2018-05-09 16:56:14" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
10.12.0.78 administrative 1 "2018-05-09 17:06:19" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
66.249.79.144 bot - "2018-05-09 17:15:45" http://proust.ui.ac.id/index.php/journal/article/view/8 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
10.12.0.78 administrative 1 "2018-05-09 17:18:48" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
66.249.79.142 bot - "2018-05-09 17:25:55" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.79.142 bot - "2018-05-09 17:26:55" http://proust.ui.ac.id/index.php/journal/article/view/23 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
10.12.0.78 administrative 1 "2018-05-09 17:28:33" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
10.12.0.78 administrative 1 "2018-05-09 17:45:54" http://proust.ui.ac.id/index.php/journal/issue/view/2 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
66.249.79.142 bot - "2018-05-09 17:46:27" http://proust.ui.ac.id/index.php/journal/article/view/21 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
10.12.0.78 administrative 1 "2018-05-09 17:47:28" http://proust.ui.ac.id/index.php/journal/article/view/11 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:59.0) Gecko/20100101 Firefox/59.0"
