65.49.2.181 - - "2018-02-06 02:20:41" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (compatible; Go-http-client/1.1; +centurybot9@gmail.com)"
66.249.79.70 bot - "2018-02-06 04:09:10" http://proust.ui.ac.id/index.php/journal/issue/view/1 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
34.232.65.41 - - "2018-02-06 09:12:44" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 10:28:55" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 10:31:35" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 10:32:14" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
34.232.65.41 - - "2018-02-06 10:34:15" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
34.232.65.41 - - "2018-02-06 10:35:30" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 10:37:13" http://proust.ui.ac.id/index.php/journal/issue/view/1 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 10:42:22" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 10:48:58" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
34.232.65.41 - - "2018-02-06 10:50:10" http://proust.ui.ac.id/index.php/journal/issue/view/1 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 11:09:08" http://proust.ui.ac.id/index.php/journal/issue/view/1 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
54.236.30.20 - - "2018-02-06 11:09:51" http://proust.ui.ac.id/index.php/journal/issue/view/1 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
120.188.34.19 - - "2018-02-06 11:21:29" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 6.1; rv:16.0) Gecko/20100101 Firefox/16.0"
54.236.30.20 - - "2018-02-06 11:43:51" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
34.232.65.41 - - "2018-02-06 13:38:27" http://proust.ui.ac.id/index.php/journal/index 200 "BUbiNG (+http://law.di.unimi.it/BUbiNG.html)"
10.5.152.117 - - "2018-02-06 15:14:32" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
10.5.154.225 - - "2018-02-06 15:36:32" http://proust.ui.ac.id/index.php/journal/index 200 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
